Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
la,hr,39.27,-2.116948288,1.05003234,0.034348165,-0.686027734,-0.096222245,-0.405898959,0.734470446,0.713223811,0.124821992,0.19748707,0.614849668,0.9407,0.0002,0.6832,0.0254
la,ar,27.11,0.961450893,-1.285703049,0,-0.835972599,-0.096222245,-0.509418733,-0.898723408,0.713223811,0.796534394,0.590200479,0.30409949,0.8043,0.0002,0,1
la,lv,33.89,0.585005577,-0.071447576,0.019445036,-0.934988279,-0.096222245,-0.577777732,1.20895374,0.713223811,-0.38502672,-0.255867289,0.477467832,0.7755,0.5922,0,0.093
la,he,27.85,0.914379004,-1.017857028,0,-1.096068136,-0.096222245,-0.688984944,-0.619437084,0.713223811,0.731659789,0.590200479,0.210878637,0.7168,0.0002,0.7028,0.1167
la,uk,35.91,-0.453146461,0.760558157,0.000709673,-1.24989735,-0.096222245,-0.795186417,1.589955549,0.713223811,-1.263204648,0.053878439,0.250693731,0.7571,0.0002,0.6737,0.0583
la,id,31.68,0.814306121,-0.613979125,0.018948265,-1.263853054,-0.096222245,-0.804821234,0.525274709,0.713223811,0.271610751,0.590200479,0.339967361,0.8026,0.5687,0.669,0.5572
la,da,33.38,0.646566728,-0.185851296,0.058051238,-1.287183995,-0.096222245,-0.820928579,0.592216931,0.713223811,0.228054149,0.136699067,0.433801552,0.716,0.0002,0,0.0729
la,sv,35.14,0.301296653,0.300840858,0.026328862,-1.32474757,-0.096222245,-0.84686193,0.487224407,0.713223811,0.295113186,0.136699067,0.233392542,0.7852,0.0002,0.6153,0.1009
la,zh,22.15,1.050393749,-2.117708781,0.000496771,-1.411973294,-0.096222245,-0.907081313,0.307574441,0.713223811,0.395367238,0.590200479,0.30409949,0.8043,0.0002,0,1
fr,cs,58.03,0.646566728,-0.185851296,0.219161677,2.821498253,-1.518527756,3.016716606,-1.157382288,0.338422092,0.799874689,0.136699067,0.260192531,0.5761,0.5456,0.4713,0.0489
fr,ru,66.57,-0.070944878,0.584585529,0.135329341,1.873754059,-1.518527756,2.362407671,-0.499150064,0.338422092,0.626840157,-0.066060666,-0.078539833,0.497,0.3333,0.5152,0.2382
fr,no,70.27,-0.613408078,0.813914965,0.29510978,1.241510192,-1.518527756,1.925915615,-0.840558589,0.338422092,0.726102314,0.053878439,0.201054507,0.7746,0.5456,0.6025,0.0715
fr,es,80.06,-2.948849201,1.092153523,0.407285429,1.136962251,-1.518527756,1.853737224,-1.487610089,0.338422092,0.862579948,-2.876129008,-0.368200551,0.5083,0.4788,0.5804,0.0438
fr,ko,23.55,1.092509625,-2.949714514,0.129041916,1.089662201,-1.518527756,1.82108195,1.411236708,0.338422092,-1.533631911,0.590200479,0.380097274,0.5853,0.5804,0.4804,0.4552
fr,et,48,0.86538529,-0.799010895,0.184131737,0.749460668,-1.518527756,1.586211714,0.787207604,0.338422092,-0.152900872,0.590200479,0.141440176,0.7619,0.5456,0.6025,0.093
fr,pl,55.9,0.760956035,-0.453697316,0.135329341,0.703254081,-1.518527756,1.554311352,0.801097958,0.338422092,-0.168769073,0.053878439,0.067503504,0.5198,0.3333,0.5239,0.063
fr,nl,66.58,-0.185334185,0.646154437,0.275449102,0.504323909,-1.518527756,1.416972829,-0.337975443,0.338422092,0.570809417,0.28033711,-0.05688926,0.4628,0.5456,0.3411,0.0247
fr,pt,80.01,-2.116948288,1.05003234,0.29261477,0.525078257,-1.518527756,1.431301331,-1.07504565,0.338422092,0.782130204,-2.104593978,-0.202573252,0.4704,0.5456,0.3947,0.0411
fr,la,47.64,0.914379004,-1.017857028,0.136726547,0.338757432,-1.518527756,1.302668118,0.049408809,0.338422092,0.403192235,-4.678743551,0.413345706,0.8265,0.5456,0.6025,0.0532
fr,de,65.88,0.301296653,0.300840858,0.204091816,0.130052999,-1.518527756,1.158581585,0.416645311,0.338422092,0.181190455,0.136699067,-0.206058105,0.4053,0.2617,0.3886,0.0388
fr,hi,33.18,1.050393749,-2.117708781,0.109381238,0.161022962,-1.518527756,1.179962801,-2.08567128,0.338422092,0.949168993,0.19748707,0.123301905,0.4918,0.2677,0.4618,0.3439
fr,ca,76.2,-1.285047375,0.961078277,0.40259481,0.149517012,-1.518527756,1.172019259,-1.636763242,0.338422092,0.887055084,-4.423726917,0.11695115,0.466,0.3333,0.4096,0.0343
fr,it,78.64,-1.630317449,1.006379146,0.320858283,0.044203098,-1.518527756,1.099312051,-0.916818639,0.338422092,0.745277845,-2.950661746,0.046287521,0.5283,0.5456,0.4379,0.0497
fr,en,72.79,-1.017235098,0.914000457,0.200598802,0.123949994,-1.518527756,1.154368158,-1.059034404,0.338422092,0.778570204,0.28033711,-0.226177628,0.4635,0.427,0.4753,0.0297
fr,fi,36.21,1.006746054,-1.631016627,0.176646707,0.034221368,-1.518527756,1.092420808,1.471043869,0.338422092,-1.868066326,0.590200479,0.027198247,0.4538,0.3277,0.3996,0.1165
fr,bg,67.5,-0.311785697,0.704718761,0.126946108,-0.363406583,-1.518527756,0.8179042,0.573460789,0.338422092,0.057700832,0.136699067,-0.090804983,0.4735,0.3333,0.4788,0.0927
fr,sl,66.08,0.12954998,0.451078002,0.188722555,-0.462645896,-1.518527756,0.749390809,0.939384218,0.338422092,-0.346019774,0.053878439,0.123808781,0.5521,0.5456,0.4688,0.0492
fr,sk,61.13,0.520115216,0.032994838,0.135329341,-0.427488318,-1.518527756,0.773663094,1.152921784,0.338422092,-0.718651737,0.053878439,0.104166686,0.5862,0.5456,0.6025,0.062
fr,ro,71.01,-0.798416536,0.865000571,0.302894212,-0.534291076,-1.518527756,0.699928009,0.163514759,0.338422092,0.342315156,-2.64109249,-0.019542375,0.4671,0.3918,0.4336,0.0841
fr,hr,66.05,0.218492836,0.378308417,0.168662675,-0.686027734,-1.518527756,0.595171206,0.734470446,0.338422092,-0.095368884,0.19748707,0.577555536,0.623,0.5456,0.483,0.0586
fr,ar,49.79,0.814306121,-0.613979125,0.090319361,-0.835972599,-1.518527756,0.491651432,-0.898723408,0.338422092,0.740815294,0.590200479,0.104166686,0.5862,0.5456,0.6025,1
fr,lv,60.06,0.585005577,-0.071447576,0.15489022,-0.934988279,-1.518527756,0.423292434,1.20895374,0.338422092,-0.8474695,-0.255867289,-0.05688926,0.6649,0.3862,0.6025,0.0895
fr,he,56.62,0.705123674,-0.312318741,0.119860279,-1.096068136,-1.518527756,0.312085221,-0.619437084,0.338422092,0.664552018,0.590200479,-0.192168019,0.5812,0.5456,0.6082,0.1678
fr,uk,64.3,0.451514869,0.129072545,0.133632735,-1.24989735,-1.518527756,0.205883749,1.589955549,0.338422092,-3.199114007,0.053878439,-0.090804983,0.5182,0.5456,0.4596,0.0828
fr,id,64.34,0.378754452,0.218026607,0.160279441,-1.263853054,-1.518527756,0.196248932,0.525274709,0.338422092,0.097988665,0.590200479,0.064868201,0.499,0.427,0.4688,0.5959
fr,da,68.62,-0.453146461,0.760558157,0.245409182,-1.287183995,-1.518527756,0.180141587,0.592216931,0.338422092,0.041394656,0.136699067,-0.111477222,0.716,0.5456,0.6025,0.0458
fr,sv,66.32,0.033484377,0.519686992,0.200499002,-1.32474757,-1.518527756,0.154208236,0.487224407,0.338422092,0.128272656,0.136699067,-0.2679241,0.5108,0.5456,0.4845,0.0823
fr,zh,42.02,0.961450893,-1.285703049,0.12245509,-1.411973294,-1.518527756,0.093988852,0.307574441,0.338422092,0.255602221,0.590200479,0.104166686,0.5862,0.5456,0.6025,1
de,cs,59.93,-0.070944878,0.584585529,0.188386471,2.821498253,-0.422708919,2.245439594,-1.157382288,0.356955546,0.802386074,0.136699067,0.05666859,0.5452,0.5456,0.4728,0.0117
de,ru,63.85,-1.017235098,0.914000457,0.137653049,1.873754059,-0.422708919,1.591130659,-0.499150064,0.356955546,0.630753216,-0.066060666,-0.348498591,0.4636,0.3333,0.5184,0.2039
de,no,63.88,-1.285047375,0.961078277,0.246393502,1.241510192,-0.422708919,1.154638604,-0.840558589,0.356955546,0.729186591,-1.448332833,0.025302704,0.7375,0.5456,0.6153,0.0636
de,es,60.95,-0.453146461,0.760558157,0.183961692,1.136962251,-0.422708919,1.082460212,-1.487610089,0.356955546,0.86463143,0.354869848,-0.079994612,0.5698,0.4788,0.6393,0.0703
de,ko,26.77,1.092509625,-2.949714514,0.125166687,1.089662201,-0.422708919,1.049804938,1.411236708,0.356955546,-1.477421925,0.590200479,0.084778951,0.5397,0.4934,0.5227,0.4258
de,et,55.58,0.705123674,-0.312318741,0.157352406,0.749460668,-0.422708919,0.814934703,0.787207604,0.356955546,-0.139431435,0.590200479,0.18825689,0.7703,0.5456,0.6153,0.0691
de,pl,57.46,0.585005577,-0.071447576,0.139410838,0.703254081,-0.422708919,0.783034341,0.801097958,0.356955546,-0.155033599,0.053878439,0.048422959,0.5456,0.3333,0.5805,0.0282
de,nl,70.1,-2.948849201,1.092153523,0.257546369,0.504323909,-0.422708919,0.645695817,-0.337975443,0.356955546,0.575221572,-1.448332833,-0.628715222,0.3911,0.5456,0.3086,0.0323
de,pt,57.98,0.378754452,0.218026607,0.168505273,0.525078257,-0.422708919,0.660024319,-1.07504565,0.356955546,0.784776176,0.387188656,0.002638553,0.5185,0.5456,0.4343,0.0745
de,la,43.4,0.86538529,-0.799010895,0.049339314,0.338757432,-0.422708919,0.531391106,0.049408809,0.356955546,0.40924479,0.053878439,0.247436122,0.7836,0.5456,0.6153,0.0375
de,fr,59.28,0.218492836,0.378308417,0.179233847,0.251315147,-0.422708919,0.471022213,-0.597421851,0.356955546,0.661536522,0.400393857,-0.206058105,0.4053,0.2617,0.3886,0.0388
de,hi,36.94,1.006746054,-1.631016627,0.117468784,0.161022962,-0.422708919,0.40868579,-2.08567128,0.356955546,0.950623807,0.19748707,-0.014522389,0.504,0.3862,0.5037,0.3051
de,ca,57.9,0.451514869,0.129072545,0.163171293,0.149517012,-0.422708919,0.400742247,-1.636763242,0.356955546,0.888933505,0.309924375,0.027739382,0.484,0.3333,0.4707,0.0516
de,it,57.81,0.520115216,0.032994838,0.176385016,0.044203098,-0.422708919,0.328035039,-0.916818639,0.356955546,0.748209794,0.28033711,-0.041779666,0.5372,0.5456,0.4819,0.0311
de,en,61.41,-0.613408078,0.813914965,0.202933689,0.123949994,-0.422708919,0.383091146,-1.059034404,0.356955546,0.781243418,-0.912128434,-0.348498591,0.4197,0.3277,0.4364,0.053
de,fi,40.89,0.914379004,-1.017857028,0.146017699,0.034221368,-0.422708919,0.321143796,1.471043869,0.356955546,-1.792140429,0.590200479,0.006760452,0.4493,0.1864,0.4201,0.0976
de,bg,61.84,-0.798416536,0.865000571,0.131955389,-0.363406583,-0.422708919,0.046627188,0.573460789,0.356955546,0.067952029,0.136699067,0.026386171,0.5091,0.3333,0.5162,0.0566
de,sl,64.99,-1.630317449,1.006379146,0.167899139,-0.462645896,-0.422708919,-0.021886203,0.939384218,0.356955546,-0.329062359,0.053878439,0.039594201,0.5203,0.5456,0.4255,0.0159
de,sk,59.6,0.033484377,0.519686992,0.126500182,-0.427488318,-0.422708919,0.002386082,1.152921784,0.356955546,-0.693169049,0.053878439,0.121272648,0.5956,0.5456,0.6153,0.0232
de,ro,57.35,0.646566728,-0.185851296,0.1518972,-0.534291076,-0.422708919,-0.071349003,0.163514759,0.356955546,0.349022622,0.243839465,0.026386171,0.4842,0.3918,0.4541,0.0458
de,hr,60.85,-0.311785697,0.704718761,0.147169354,-0.686027734,-0.422708919,-0.176105805,0.734470446,0.356955546,-0.082835161,0.19748707,0.572149674,0.6387,0.5456,0.5062,0.0253
de,ar,28.89,1.050393749,-2.117708781,0.091283792,-0.835972599,-0.422708919,-0.27962558,-0.898723408,0.356955546,0.743782476,0.590200479,0.121272648,0.5956,0.5456,0.6153,1
de,lv,58.82,0.301296653,0.300840858,0.14159292,-0.934988279,-0.422708919,-0.347984578,1.20895374,0.356955546,-0.818377581,-0.255867289,-0.080868171,0.6575,0.3862,0.6153,0.0602
de,he,37.49,0.961450893,-1.285703049,0.124439326,-1.096068136,-0.422708919,-0.45919179,-0.619437084,0.356955546,0.668142078,0.590200479,-0.080285741,0.5328,0.5456,0.4672,0.1359
de,uk,59.44,0.12954998,0.451078002,0.130440053,-1.24989735,-0.422708919,-0.565393263,1.589955549,0.356955546,-2.96882231,0.053878439,-0.197834463,0.5062,0.5456,0.4605,0.044
de,id,49.89,0.760956035,-0.453697316,0.157473633,-1.263853054,-0.422708919,-0.57502808,0.525274709,0.356955546,0.107685824,0.590200479,0.276497798,0.5354,0.3277,0.4906,0.5571
de,da,60.7,-0.185334185,0.646154437,0.202751849,-1.287183995,-0.422708919,-0.591135425,0.592216931,0.356955546,0.051875426,-1.055766477,-0.137884786,0.71,0.5456,0.6153,0.0361
de,sv,65.16,-2.116948288,1.05003234,0.150927385,-1.32474757,-0.422708919,-0.617068776,0.487224407,0.356955546,0.137565401,-1.055766477,-0.302400149,0.4778,0.5456,0.426,0.0639
de,zh,43.79,0.814306121,-0.613979125,0.118741666,-1.411973294,-0.422708919,-0.67728816,0.307574441,0.356955546,0.263301842,0.590200479,0.121272648,0.5956,0.5456,0.6153,1
hi,cs,22.09,0.301296653,0.300840858,0.026559413,2.821498253,0.27605804,1.753622084,-1.157382288,-2.307298839,0.071940633,0.136699067,0.302754086,0.6133,0.5922,0.5509,0.2958
hi,ru,21.79,0.378754452,0.218026607,0.024160316,1.873754059,0.27605804,1.099313148,-0.499150064,-2.307298839,-0.862373621,-0.066060666,-0.103469148,0.5415,0.2048,0.6015,0.1618
hi,no,20.11,0.705123674,-0.312318741,0.025289303,1.241510192,0.27605804,0.662821093,-0.840558589,-2.307298839,-0.256952093,0.053878439,0.322806917,0.8172,0.5922,0.5363,0.3173
hi,es,18.31,0.86538529,-0.799010895,0.026220717,1.136962251,0.27605804,0.590642701,-1.487610089,-2.307298839,0.305867244,0.354869848,0.10159639,0.5758,0.4097,0.5922,0.3634
hi,ko,32.04,-1.630317449,1.006379146,0.018712955,1.089662201,0.27605804,0.557987428,1.411236708,-2.307298839,1.136887672,0.590200479,-0.177163484,0.531,0.5319,0.558,0.2488
hi,et,40.54,-2.948849201,1.092153523,0.023652272,0.749460668,0.27605804,0.323117192,0.787207604,-2.307298839,0.30517042,0.590200479,0.125075208,0.7761,0.5922,0.5363,0.2818
hi,pl,22.84,-0.070944878,0.584585529,0.019757268,0.703254081,0.27605804,0.29121683,0.801097958,-2.307298839,0.328233505,0.053878439,0.048422959,0.5532,0.2048,0.5925,0.2847
hi,nl,23.07,-0.185334185,0.646154437,0.025486876,0.504323909,0.27605804,0.153878306,-0.337975443,-2.307298839,-1.377070001,0.28033711,0.244871494,0.5637,0.5922,0.4861,0.3313
hi,pt,17.92,0.961450893,-1.285703049,0.025712673,0.525078257,0.27605804,0.168206809,-1.07504565,-2.307298839,-0.000984313,0.387188656,0.129625325,0.5451,0.5922,0.477,0.3738
hi,la,23.93,-0.798416536,0.865000571,0,0.338757432,0.27605804,0.039573596,0.049408809,-2.307298839,-2.2471263,0.053878439,0.404580678,0.8366,0.5922,0.5363,0.3061
hi,fr,18.79,0.814306121,-0.613979125,0.021112052,0.251315147,0.27605804,-0.020795298,-0.597421851,-2.307298839,-0.643778177,0.400393857,0.123301905,0.4918,0.2677,0.4618,0.3439
hi,de,26.4,-1.017235098,0.914000457,0.025797347,0.130052999,0.27605804,-0.104512937,0.416645311,-2.307298839,-0.472016811,0.136699067,-0.014522389,0.504,0.3862,0.5037,0.3051
hi,ca,20.22,0.646566728,-0.185851296,0.025430426,0.149517012,0.27605804,-0.091075263,-1.636763242,-2.307298839,0.388855099,0.309924375,0.391123077,0.5236,0.2048,0.4535,0.3433
hi,it,18.19,0.914379004,-1.017857028,0.025458651,0.044203098,0.27605804,-0.163782471,-0.916818639,-2.307298839,-0.164398101,0.28033711,0.2034567,0.5963,0.5922,0.5418,0.3049
hi,en,26.5,-1.285047375,0.961078277,0.025599774,0.123949994,0.27605804,-0.108726364,-1.059034404,-2.307298839,-0.016034087,0.28033711,0.139435835,0.503,0.3433,0.4684,0.3511
hi,fi,37.12,-2.116948288,1.05003234,0.02514818,0.034221368,0.27605804,-0.170673714,1.471043869,-2.307298839,1.201755318,0.590200479,0.006760452,0.5117,0.3433,0.5129,0.2859
hi,bg,20.97,0.585005577,-0.071447576,0.023426475,-0.363406583,0.27605804,-0.445190322,0.573460789,-2.307298839,-0.096171153,0.136699067,0.148433911,0.5376,0.2048,0.5418,0.2548
hi,sl,22.58,0.033484377,0.519686992,0.023116003,-0.462645896,0.27605804,-0.513703714,0.939384218,-2.307298839,0.542968371,0.053878439,0.106988829,0.5453,0.5922,0.4816,0.2962
hi,sk,23.27,-0.453146461,0.760558157,0.014338132,-0.427488318,0.27605804,-0.489431428,1.152921784,-2.307298839,0.83297758,0.053878439,0.121272648,0.5563,0.5922,0.5363,0.2819
hi,ro,21.05,0.520115216,0.032994838,0.025289303,-0.534291076,0.27605804,-0.563166514,0.163514759,-2.307298839,-1.415537389,0.243839465,0.2034567,0.524,0.2952,0.489,0.2602
hi,hr,22.54,0.12954998,0.451078002,0.024950607,-0.686027734,0.27605804,-0.667923316,0.734470446,-2.307298839,0.214709487,0.19748707,0.761475719,0.6472,0.5922,0.5263,0.2881
hi,ar,9.27,1.092509625,-2.949714514,0.01789444,-0.835972599,0.27605804,-0.77144309,-0.898723408,-2.307298839,-0.185432549,0.590200479,0.121272648,0.5563,0.5922,0.5363,1
hi,lv,23.73,-0.613408078,0.813914965,0.02255151,-0.934988279,0.27605804,-0.839802088,1.20895374,-2.307298839,0.902625572,-0.255867289,0.244871494,0.7382,0.2871,0.5363,0.273
hi,he,9.31,1.050393749,-2.117708781,0.023059554,-1.096068136,0.27605804,-0.951009301,-0.619437084,-2.307298839,-0.601039995,0.590200479,-0.017588119,0.5836,0.5922,0.5629,0.2074
hi,uk,22.48,0.218492836,0.378308417,0.023003105,-1.24989735,0.27605804,-1.057210773,1.589955549,-2.307298839,1.32574922,0.053878439,-0.041779666,0.5518,0.5922,0.5252,0.2611
hi,id,14.57,1.006746054,-1.631016627,0.025176404,-1.263853054,0.27605804,-1.06684559,0.525274709,-2.307298839,-0.202198945,0.590200479,0.325680947,0.5433,0.3433,0.4816,0.2521
hi,da,19.1,0.760956035,-0.453697316,0.022833757,-1.287183995,0.27605804,-1.082952936,0.592216931,-2.307298839,-0.056751174,0.136699067,0.339967361,0.8211,0.5922,0.5363,0.3169
hi,sv,23.18,-0.311785697,0.704718761,0.024470787,-1.32474757,0.27605804,-1.108886286,0.487224407,-2.307298839,-0.291353802,0.136699067,0.282196282,0.6042,0.5922,0.5473,0.2968
hi,zh,21.62,0.451514869,0.129072545,0.018487158,-1.411973294,0.27605804,-1.16910567,0.307574441,-2.307298839,-0.803995049,0.590200479,0.121272648,0.5563,0.5922,0.5363,1
ca,cs,58.64,0.451514869,0.129072545,0.197989707,2.821498253,0.393942723,1.670650572,-1.157382288,-1.934130713,0.250816464,0.136699067,0.006486018,0.5322,0.6162,0.4663,0.0632
ca,ru,62.61,-0.070944878,0.584585529,0.113467583,1.873754059,0.393942723,1.016341637,-0.499150064,-1.934130713,-0.395642031,-0.066060666,0.133406355,0.4988,0,0.4706,0.2546
ca,no,63.94,-0.453146461,0.760558157,0.233428897,1.241510192,0.393942723,0.579849581,-0.840558589,-1.934130713,0.005762349,0.053878439,-0.391765081,0.7002,0.6162,0.6461,0.1031
ca,es,85.35,-2.948849201,1.092153523,0.50740907,1.136962251,0.393942723,0.50767119,-1.487610089,-1.934130713,0.435055393,-3.721878195,0.012785062,0.4879,0.3613,0.4565,0.0205
ca,ko,21.61,1.092509625,-2.949714514,0.114020241,1.089662201,0.393942723,0.475015916,1.411236708,-1.934130713,0.853786962,0.590200479,0.499804957,0.6178,0.5,0.5198,0.4773
ca,et,42.66,0.914379004,-1.017857028,0.124814341,0.749460668,0.393942723,0.24014568,0.787207604,-1.934130713,-0.156956193,0.590200479,0.173143227,0.7838,0.6162,0.6461,0.1185
ca,pl,46.73,0.760956035,-0.453697316,0.135332113,0.703254081,0.393942723,0.208245318,0.801097958,-1.934130713,-0.126532971,0.053878439,0.041203381,0.4685,0,0.4568,0.0797
ca,nl,64.89,-0.613408078,0.813914965,0.220389624,0.504323909,0.393942723,0.070906795,-0.337975443,-1.934130713,-0.679570689,0.28033711,-0.194054407,0.4835,0.6162,0.4234,0.0564
ca,pt,74.48,-1.630317449,1.006379146,0.334772547,0.525078257,0.393942723,0.085235297,-1.07504565,-1.934130713,0.195006826,-2.64109249,-0.306130329,0.4069,0.6162,0.2848,0.0313
ca,la,44.86,0.814306121,-0.613979125,0.084004007,0.338757432,0.393942723,-0.043397916,0.049408809,-1.934130713,-2.26298463,-4.678743551,-0.090804983,0.7382,0.6162,0.6461,0.0374
ca,fr,74.61,-2.116948288,1.05003234,0.38445995,0.251315147,0.393942723,-0.103766809,-0.597421851,-1.934130713,-0.258710018,-1.841046242,0.11695115,0.466,0.3333,0.4096,0.0343
ca,de,59.97,0.218492836,0.378308417,0.144381887,0.130052999,0.393942723,-0.187484449,0.416645311,-1.934130713,-1.355839006,0.136699067,0.027739382,0.484,0.3333,0.4707,0.0516
ca,hi,30.97,1.050393749,-2.117708781,0.082363304,0.161022962,0.393942723,-0.166103232,-2.08567128,-1.934130713,0.662712255,0.19748707,0.391123077,0.5236,0.2048,0.4535,0.3433
ca,it,74.2,-1.285047375,0.961078277,0.305481676,0.044203098,0.393942723,-0.246753983,-0.916818639,-1.934130713,0.072956388,-2.950661746,-0.38924782,0.4311,0.6162,0.3459,0.0384
ca,en,65.23,-0.798416536,0.865000571,0.175745225,0.123949994,0.393942723,-0.191697876,-1.059034404,-1.934130713,0.183590208,0.28033711,-0.007024424,0.4693,0.2804,0.4581,0.0638
ca,fi,32.08,1.006746054,-1.631016627,0.126109634,0.034221368,0.393942723,-0.253645226,1.471043869,-1.934130713,0.927325585,0.590200479,0.181450611,0.4882,0.2804,0.4287,0.145
ca,bg,63.1,-0.185334185,0.646154437,0.108562744,-0.363406583,0.393942723,-0.528161834,0.573460789,-1.934130713,-0.723691464,0.136699067,-0.065799513,0.4576,0,0.4681,0.0886
ca,sl,58.97,0.378754452,0.218026607,0.125850575,-0.462645896,0.393942723,-0.596675225,0.939384218,-1.934130713,0.148525218,0.053878439,-0.123421851,0.4496,0.6162,0.3295,0.0514
ca,sk,53.96,0.585005577,-0.071447576,0.127197679,-0.427488318,0.393942723,-0.57240294,1.152921784,-1.934130713,0.501133735,0.053878439,0.320592293,0.6488,0.6162,0.6461,0.0705
ca,ro,68.44,-1.017235098,0.914000457,0.289471866,-0.534291076,0.393942723,-0.646138025,0.163514759,-1.934130713,-5.301547276,-2.64109249,-0.159849699,0.4013,0.2163,0.3681,0.0864
ca,hr,60.69,0.12954998,0.451078002,0.163966702,-0.686027734,0.393942723,-0.750894827,0.734470446,-1.934130713,-0.278198111,0.19748707,0.478264352,0.5391,0.6162,0.3776,0.057
ca,ar,44.03,0.86538529,-0.799010895,0.059341646,-0.835972599,0.393942723,-0.854414602,-0.898723408,-1.934130713,0.05755968,0.590200479,0.320592293,0.6488,0.6162,0.6461,1
ca,lv,50.83,0.705123674,-0.312318741,0.127750337,-0.934988279,0.393942723,-0.9227736,1.20895374,-1.934130713,0.583270082,-0.255867289,0.296008522,0.7262,0.2048,0.6461,0.1114
ca,he,52.1,0.646566728,-0.185851296,0.106265759,-1.096068136,0.393942723,-1.033980812,-0.619437084,-1.934130713,-0.230849173,0.590200479,0.066186443,0.6098,0.6162,0.58,0.1523
ca,uk,61.48,0.033484377,0.519686992,0.104262374,-1.24989735,0.393942723,-1.140182285,1.589955549,-1.934130713,1.06647755,0.053878439,0.018785068,0.5075,0.6162,0.4021,0.0892
ca,id,56.32,0.520115216,0.032994838,0.129028358,-1.263853054,0.393942723,-1.149817102,0.525274709,-1.934130713,-0.888987497,0.590200479,0.198889169,0.4431,0.2804,0.3295,0.5946
ca,da,63.23,-0.311785697,0.704718761,0.165313806,-1.287183995,0.393942723,-1.165924447,0.592216931,-1.934130713,-0.664231971,0.136699067,0.067240186,0.764,0.6162,0.6461,0.0753
ca,sv,59.12,0.301296653,0.300840858,0.144450969,-1.32474757,0.393942723,-1.191857798,0.487224407,-1.934130713,-1.034961432,0.136699067,-0.234238557,0.5281,0.6162,0.5094,0.1104
ca,zh,35.9,0.961450893,-1.285703049,0.102604401,-1.411973294,0.393942723,-1.252077182,0.307574441,-1.934130713,-2.088824412,0.590200479,0.320592293,0.6488,0.6162,0.6461,1
it,cs,69.28,0.12954998,0.451078002,0.228664683,2.821498253,-1.329527097,2.883691092,-1.157382288,0.370289727,0.804181237,0.136699067,0.048156199,0.4904,0.0002,0.4371,0.0391
it,ru,70.41,-0.070944878,0.584585529,0.12623596,1.873754059,-1.329527097,2.229382157,-0.499150064,0.370289727,0.633547479,-0.066060666,0.06460441,0.5484,0.6162,0.4693,0.221
it,no,72.87,-0.613408078,0.813914965,0.228568686,1.241510192,-1.329527097,1.792890102,-0.840558589,0.370289727,0.73139035,0.053878439,0.11898638,0.7243,0.0002,0.6737,0.0946
it,es,81.13,-2.116948288,1.05003234,0.376019967,1.136962251,-1.329527097,1.72071171,-1.487610089,0.370289727,0.866098336,-1.683982079,-0.194998509,0.5255,0.5922,0.5037,0.0588
it,ko,24.27,1.092509625,-2.949714514,0.119900163,1.089662201,-1.329527097,1.688056437,1.411236708,0.370289727,-1.438745854,0.590200479,0.370274223,0.6557,0.641,0.5861,0.4465
it,et,52.11,0.814306121,-0.613979125,0.153403091,0.749460668,-1.329527097,1.453186201,0.787207604,0.370289727,-0.129878989,0.590200479,0.048156199,0.7084,0.0002,0.6737,0.098
it,pl,62.64,0.646566728,-0.185851296,0.166842661,0.703254081,-1.329527097,1.421285839,0.801097958,0.370289727,-0.145294341,0.053878439,-0.409872056,0.4954,0.6162,0.498,0.0537
it,nl,70.89,-0.311785697,0.704718761,0.192473841,0.504323909,-1.329527097,1.283947315,-0.337975443,0.370289727,0.578371098,0.28033711,-0.299355213,0.4373,0.0002,0.4305,0.0574
it,pt,80.44,-1.630317449,1.006379146,0.27531919,0.525078257,-1.329527097,1.298275817,-1.07504565,0.370289727,0.786667357,-1.258710027,-0.854063195,0.3309,0.0002,0.351,0.069
it,la,52.02,0.86538529,-0.799010895,0.137947586,0.338757432,-1.329527097,1.169642604,0.049408809,0.370289727,0.413560174,-4.678743551,-0.031886151,0.6918,0.0002,0.6737,0.0064
it,fr,82.93,-2.948849201,1.092153523,0.340597101,0.251315147,-1.329527097,1.109273711,-0.597421851,0.370289727,0.664140854,-1.101935057,0.046287521,0.5283,0.5456,0.4379,0.0497
it,de,68.19,0.301296653,0.300840858,0.19343381,0.130052999,-1.329527097,1.025556072,0.416645311,0.370289727,0.19592811,0.136699067,-0.041779666,0.5372,0.5456,0.4819,0.0311
it,hi,35.24,1.006746054,-1.631016627,0.097532879,0.161022962,-1.329527097,1.046937288,-2.08567128,0.370289727,0.951664516,0.19748707,0.2034567,0.5963,0.5922,0.5418,0.3049
it,ca,77.19,-1.285047375,0.961078277,0.310070078,0.149517012,-1.329527097,1.038993745,-1.636763242,0.370289727,0.890276832,-2.385193605,-0.38924782,0.4311,0.6162,0.3459,0.0384
it,en,75.63,-0.798416536,0.865000571,0.217529039,0.123949994,-1.329527097,1.021342644,-1.059034404,0.370289727,0.783154033,0.28033711,-0.06695317,0.541,0.5687,0.5064,0.0748
