Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
hy,ga,61.37,0.487194654,-0.213871905,0.002472625,-1.19383975,0.100571904,-1.034391567,0.276368681,0.318052278,-0.052944028,-0.332374194,0.20874955,0.6193,0.6162,0.6737,0.2084
hy,hu,65.7,-1.023126909,0.756007041,0.004768633,-0.7849374,0.100571904,-0.699900141,0.429483918,0.318052278,-0.791557669,0.422132886,-0.253433681,0.8792,1,0.6737,0.1086
hy,te,62.01,0.315769081,0.048911611,0.000176616,-1.003873768,0.100571904,-0.878995072,0.267422647,0.318052278,-0.026961934,0.422132886,0.009723014,0.6193,0.6162,0.6737,0.2084
hy,af,59.23,0.689948072,-0.730780486,0.001059696,-0.733244548,0.100571904,-0.657614212,-0.040792995,0.318052278,0.49056492,-0.332374194,0.112272525,0.48,0.5,0.4906,0.3531
hy,vi,56.72,0.838443657,-1.510472583,0.003532321,-0.417184462,0.100571904,-0.399069871,-0.193243969,0.318052278,0.615322626,0.422132886,0.264657488,0.7882,0.6162,0.6737,0.3159
hy,ug,61.94,0.352233495,0.001038092,0.000176616,-0.315316276,0.100571904,-0.315739378,0.406976088,0.318052278,-0.62582006,0.422132886,-0.014345509,0.6318,0.6162,0.5448,0.1442
hy,el,64.58,-0.315866075,0.535822203,0.000176616,-0.542419107,0.100571904,-0.50151466,0.153675171,0.318052278,0.230224775,-0.608284632,-0.008549341,0.8155,0.6162,0.6737,0.085
hy,sme,63.19,-0.029143352,0.372513069,0.002649241,-0.388487397,0.100571904,-0.37559502,0.42522521,0.318052278,-0.757459579,0.422132886,0.06035864,0.6152,0.6162,0.5747,0.1735
hy,gl,61.28,0.5185225,-0.274689847,0.002296008,-0.211337709,0.100571904,-0.230682545,0.031556193,0.318052278,0.4110924,-0.02999995,0.096963626,0.649,0.6162,0.5339,0.2167
hy,sr,63.14,0.067618953,0.299916402,0.005298481,-0.229966783,0.100571904,-0.245921551,0.207702732,0.318052278,0.122534593,-0.332374194,0.138596007,0.4571,0.4717,0.4756,0.0977
hy,got,61.14,0.548991939,-0.338984942,0.000176616,0.006107477,0.100571904,-0.052807435,-0.108965856,0.318052278,0.552366171,-1.86862859,0.160054836,0.5868,0.5,0.5672,0.0716
hy,tr,62.88,0.156631645,0.222309224,0.003532321,0.036641409,0.100571904,-0.027829984,0.492302833,0.318052278,-1.580720003,0.422132886,-0.273817382,0.6265,0.6162,0.55,0.0517
hy,zh,64.44,-0.192175941,0.473314016,0.004592017,-0.049863605,0.100571904,-0.098593054,0.882936738,0.318052278,0.728745631,0.422132886,-0.05581593,0.6396,0.5295,0.5422,1
hy,ur,50.04,0.883840368,-1.966563222,0.003532321,-0.030952832,0.100571904,-0.083123612,-0.424299632,0.318052278,0.735997133,-0.332374194,0.104083063,0.7319,1,0.6737,0.1319
hy,cu,57.07,0.7911146,-1.186871125,0.004415401,0.121165861,0.100571904,0.04131294,-0.062859718,0.318052278,0.511800062,-0.608284632,-0.05581593,0.5449,0.4717,0.5346,0.0937
hy,sv,62.7,0.239044525,0.138948285,0.001942776,0.084938089,0.100571904,0.011677798,0.056818549,0.318052278,0.379177931,-0.449164142,0.02051311,0.7413,0.6162,0.6737,0.1457
hy,da,62.76,0.198601342,0.181400792,0.005651713,0.020753081,0.100571904,-0.040826998,0.166051374,0.318052278,0.20742294,-0.449164142,-0.025231968,0.6021,0.6162,0.5056,0.1549
hy,id,65.43,-0.703205751,0.678399863,0.004592017,0.031255459,0.100571904,-0.032235814,0.172049588,0.318052278,0.195999489,0.422132886,0.196657479,0.7861,1,0.6737,0.4221
hy,uk,66.61,-2.24485516,0.896797794,0.000176616,0.066423317,0.100571904,-0.003467706,0.410337873,0.318052278,-0.648486261,-0.608284632,0.013803862,0.7859,0.6162,0.6737,0.0935
hy,fa,56.26,0.861373644,-1.715558431,0.000176616,0.081465131,0.100571904,0.00883684,-0.192955946,0.318052278,0.615128809,0.422132886,-0.05581593,0.4652,0.4717,0.4963,1
hy,he,58.64,0.716115514,-0.828655923,0.000353232,0.10728665,0.100571904,0.02995943,0.364323343,0.318052278,-0.384651449,0.422132886,0.049279981,0.6193,0.6162,0.6737,0.0668
hy,eu,65.03,-0.455055623,0.595038924,0.005475097,0.373166954,0.100571904,0.247455568,0.279740544,0.318052278,-0.063024267,0.422132886,0.05707903,0.631,0.6162,0.5577,0.1907
hy,lv,63.15,0.020289896,0.336800294,0.000176616,0.261697161,0.100571904,0.156270741,0.317569339,0.318052278,-0.188477599,-1.203388694,-0.002152099,0.6193,0.6162,0.6737,0.1197
hy,sl,65.79,-1.154109298,0.780730189,0.006004945,0.288932895,0.100571904,0.178550191,0.305267147,0.318052278,-0.144982403,-0.608284632,0.02051311,0.6145,0.6162,0.5797,0.1265
hy,hr,66.31,-1.924934002,0.874522652,0.004945249,0.364792903,0.100571904,0.240605403,0.182701018,0.318052278,0.175081657,-0.332374194,0.306947692,0.708,0.6162,0.6737,0.1181
hy,ro,61.44,0.454958629,-0.156174237,0.007417874,0.414467563,0.100571904,0.281240406,0.095899013,0.318052278,0.324666597,-0.243318895,-0.097492726,0.5641,0.5032,0.404,0.091
hy,sk,65.09,-0.531780179,0.62351786,0.007064641,0.491798613,0.100571904,0.344498964,0.373326558,0.318052278,-0.429506649,-0.608284632,-0.05581593,0.5595,0.6162,0.4726,0.1138
hy,bg,64.8,-0.383284594,0.565820192,0.000353232,0.527169226,0.100571904,0.37343293,0.164845862,0.318052278,0.209688864,-0.449164142,0.013803862,0.6193,0.6162,0.6737,0.0847
hy,pt,61.61,0.387540111,-0.048963826,0.005121865,0.585499152,0.100571904,0.421148136,-0.05503903,0.318052278,0.504417711,0.03209309,0.035316006,0.5835,0.6162,0.4911,0.2036
hy,nl,59.91,0.635690239,-0.557382873,0.005121865,0.670041654,0.100571904,0.490305826,-0.004860522,0.318052278,0.45312472,-0.173197196,-0.002152099,0.5479,0.5,0.4815,0.1655
hy,en,64.51,-0.252302205,0.50500225,0.004238785,0.815399084,0.100571904,0.609211511,-0.130261744,0.318052278,0.569539134,-0.173197196,0.124697721,0.6744,0.4717,0.6737,0.1863
hy,it,47.06,0.905862176,-2.29016468,0.004415401,0.700347573,0.100571904,0.515096757,-0.02499702,0.318052278,0.47456394,-0.173197196,-0.020666574,0.5546,0.6162,0.4569,0.1348
hy,ca,60.58,0.607535191,-0.479775695,0.005651713,0.817820435,0.100571904,0.611192231,-0.246718257,0.318052278,0.649110823,-0.116352177,0.051536565,0.6293,0.6162,0.4263,0.1732
hy,hi,58.16,0.741681352,-0.935866334,0.006358177,0.816481051,0.100571904,0.610096584,-0.641863324,0.318052278,0.806238197,-0.332374194,0.024855516,0.4468,0.3824,0.3812,0.1702
hy,pl,67.07,-2.695758706,0.918640382,0.005651713,0.841930331,0.100571904,0.630914674,0.361766802,0.318052278,-0.372400365,-0.608284632,-0.00822841,0.6193,0.6162,0.6737,0.1203
hy,de,60.72,0.578648763,-0.407179028,0.006004945,0.769254139,0.100571904,0.571463896,0.129885972,0.318052278,0.271358075,-0.449164142,-0.006945815,0.5354,0.4327,0.5052,0.1367
hy,fro,56.77,0.815030898,-1.33707497,0.007947722,0.859741622,0.100571904,0.645484715,-0.49400374,0.318052278,0.761985141,-0.02999995,0.028098795,0.5769,0.6162,0.4975,0.1757
hy,es,59.52,0.663150029,-0.640743812,0.005298481,0.859823065,0.100571904,0.645551338,-0.229308782,0.318052278,0.638572789,-0.02999995,0.080083519,0.5861,0.6162,0.5339,0.1934
hy,ar,28.2,0.927456349,-2.746255319,0.006181561,0.939094508,0.100571904,0.710397182,-6.277992451,0.318052278,0.946230147,0.422132886,-0.05581593,0.5765,0.5032,0.5064,1
hy,la,57.82,0.766672628,-1.054381944,0.006711409,0.888559778,0.100571904,0.669058623,-0.140499884,0.318052278,0.577473223,-0.608284632,0.029177328,0.5698,0.6162,0.5203,0.1362
hy,et,63.33,-0.080876632,0.407126813,0.006358177,1.142902918,0.100571904,0.877117098,0.248667969,0.318052278,0.024181114,0.422132886,0.029177328,0.5237,0.4327,0.4522,0.1333
hy,ko,65.3,-0.614193059,0.651293541,0.005475097,1.174253101,0.100571904,0.902762261,0.181922155,0.318052278,0.176639486,0.422132886,-0.087462086,0.5471,0.4717,0.5081,0.3459
hy,ja,19.38,0.94863918,-3.525947416,0.004768633,1.705798409,0.100571904,1.337578415,-3.817461986,0.318052278,0.945665622,0.422132886,-0.030642139,0.5351,0.4327,0.5204,0.3798
swl,bxr,71.99,-0.192175941,0.651293541,0.00759449,-1.262667107,-0.946455101,-0.488917341,0.594078182,0.066056245,-0.470665876,0.422132886,-7.254351635,0.5195,0.4407,0.4819,0.2674
swl,kmr,70.92,0.198601342,0.407126813,0.000529848,-1.411374383,-0.946455101,-0.610563276,0.336384322,0.066056245,-0.612580177,0.422132886,0.194733451,0.7282,0.6162,0.6737,0.1555
swl,hsb,73.76,-0.905959169,0.874522652,0.006004945,-1.522668683,-0.946455101,-0.701604545,0.532677047,0.066056245,-1.194501205,0.422132886,-7.254351635,0.5607,0.4717,0.5037,0.0431
swl,kk,72.7,-0.455055623,0.756007041,0.007947722,-1.154024756,-0.946455101,-0.400045426,0.610158789,0.066056245,-0.336978661,0.422132886,0.38084066,0.5657,0.4407,0.5006,0.1937
swl,hy,71.63,-0.080876632,0.595038924,0.005121865,-1.620394233,-0.946455101,-0.781546269,0.538666368,0.066056245,-1.099689144,0.422132886,-0.05581593,0.5132,0.5032,0.4676,0.1459
swl,lt,73.76,-0.905959169,0.874522652,0.000176616,-2.169620395,-0.946455101,-1.230825764,0.557075778,0.066056245,-0.850516087,0.422132886,0.060953666,0.7601,0.6162,0.6737,0.0317
swl,be,72.7,-0.455055623,0.756007041,0.005828329,-1.880461018,-0.946455101,-0.994286815,0.543622809,0.066056245,-1.026957779,0.422132886,0.237867305,0.7738,0.6162,0.6737,0.0431
swl,mr,73.4,-0.531780179,0.780730189,0.000176616,-1.757804127,-0.946455101,-0.893950688,0.518209078,0.066056245,-1.464826322,0.422132886,0.14281965,0.6193,0.6162,0.6737,0.3314
swl,cop,71.28,-0.029143352,0.565820192,0.000353232,-1.687224999,-0.946455101,-0.836215356,0.478168551,0.066056245,-3.249571347,0.422132886,0.153092308,0.7286,0.6162,0.6737,0.1734
swl,ta,75.18,-1.676783874,0.981733063,0.007064641,-1.575848971,-0.946455101,-0.745107231,0.552921618,0.066056245,-0.902113056,0.422132886,0.122337422,0.7286,0.6162,0.6737,0.3728
swl,ga,74.47,-1.302604883,0.940066895,0.005298481,-1.19383975,-0.946455101,-0.432614998,0.276368681,0.066056245,-0.296633792,0.422132886,0.091659201,0.5287,0.5,0.5429,0.0796
swl,hu,70.57,0.278068353,0.336800294,0,-0.7849374,-0.946455101,-0.098123572,0.429483918,0.066056245,-1.706243778,0.422132886,-0.044894178,0.5385,0.5354,0.5204,0.0678
swl,te,69.86,0.352233495,0.261781973,0.008830802,-1.003873768,-0.946455101,-0.277218502,0.267422647,0.066056245,-0.259402411,0.422132886,0.184272917,0.5217,0.4327,0.4693,0.3441
swl,af,69.86,0.352233495,0.261781973,0.008300954,-0.733244548,-0.946455101,-0.055837643,-0.040792995,0.066056245,0.415648563,0.422132886,0.194733451,0.5263,0.6162,0.4882,0.4541
swl,vi,68.09,0.5185225,0.048911611,0.001272265,-0.417184462,-0.946455101,0.202706698,-0.193243969,0.066056245,0.565112158,0.422132886,0.122337422,0,0.0002,0,0.4147
swl,ug,72.7,-0.455055623,0.756007041,0.001272265,-0.315316276,-0.946455101,0.286037191,0.406976088,0.066056245,-1.291911618,0.422132886,0.173822306,0.6488,0.5456,0.6328,0.2266
swl,el,75.53,-1.924934002,1.002001321,0.001272265,-0.542419107,-0.946455101,0.100261909,0.153675171,0.066056245,0.089480651,0.422132886,-0.05581593,0,0.0002,0,0.0971
swl,sme,71.28,-0.029143352,0.565820192,0.001272265,-0.388487397,-0.946455101,0.22618155,0.42522521,0.066056245,-1.611864442,0.422132886,0.226901957,0.9153,0.879,0,0.0563
swl,gl,74.11,-1.023126909,0.896797794,0.001272265,-0.211337709,-0.946455101,0.371094024,0.031556193,0.066056245,0.318336798,0.422132886,0.205329146,0.6193,0.6162,0.6737,0.1234
swl,sr,71.28,-0.029143352,0.565820192,0.001272265,-0.229966783,-0.946455101,0.355855018,0.207702732,0.066056245,-0.05269702,0.422132886,0.173822306,0.6364,0.641,0.6506,0.0835
swl,got,70.92,0.198601342,0.407126813,0.001272265,0.006107477,-0.946455101,0.548969134,-0.108965856,0.066056245,0.490158492,0.422132886,0.184272917,0.8524,0.0002,0,0.0809
swl,tr,68.79,0.487194654,0.094830555,0.001272265,0.036641409,-0.946455101,0.573946585,0.492302833,0.066056245,-2.245364331,0.422132886,-0.033936732,0.6641,0.0002,0.6284,0.1212
swl,zh,73.76,-0.905959169,0.874522652,0.001272265,-0.049863605,-0.946455101,0.503183515,0.882936738,0.066056245,0.970751543,0.422132886,-7.254351635,0.8163,0.0002,0,1
swl,ur,29.08,1.048893057,-2.746255319,0.001272265,-0.030952832,-0.946455101,0.518652958,-0.424299632,0.066056245,0.706393502,0.422132886,0.173822306,0.6539,0.0002,0.6196,0.2718
swl,cu,74.82,-1.474030455,0.961092889,0.001272265,0.121165861,-0.946455101,0.643089509,-0.062859718,0.066056245,0.44135974,0.422132886,-7.254351635,0.6389,0.0002,0.6068,0.0876
swl,sv,71.28,-0.029143352,0.565820192,0.001272265,0.084938089,-0.946455101,0.613454368,0.056818549,0.066056245,0.278742697,0.422132886,0.101953066,0.605,0.5922,0.6461,0.006
swl,da,68.09,0.5185225,0.048911611,0.001272265,0.020753081,-0.946455101,0.560949571,0.166051374,0.066056245,0.059786205,0.422132886,0.132567348,0.6145,0.641,0.5608,0.0305
swl,id,66.67,0.663150029,-0.213871905,0.001272265,0.031255459,-0.946455101,0.569540755,0.172049588,0.066056245,0.044830248,0.422132886,0.071157188,0.7015,0.0002,0.669,0.5452
swl,uk,77.66,-2.695758706,1.04147407,0.001272265,0.066423317,-0.946455101,0.598308863,0.410337873,0.066056245,-1.342872111,0.422132886,0.050634602,0.6218,0.5456,0.6153,0.0656
swl,fa,78.37,-3.46658341,1.060702879,0.001272265,0.081465131,-0.946455101,0.610613409,-0.192955946,0.066056245,0.564882793,0.422132886,-7.254351635,0.8122,0.7877,0,1
swl,he,73.76,-0.905959169,0.874522652,0.001272265,0.10728665,-0.946455101,0.631735999,0.364323343,0.066056245,-0.820031174,0.422132886,-0.05581593,0.6266,0.5922,0.6929,0.1701
swl,eu,69.15,0.421760194,0.181400792,0.001272265,0.373166954,-0.946455101,0.849232137,0.279740544,0.066056245,-0.311194992,0.422132886,-0.067041286,0.8474,0.0002,0,0.1054
swl,lv,55.32,0.94863918,-1.33707497,0.002544529,0.261697161,-0.946455101,0.75804731,0.317569339,0.066056245,-0.49848712,0.422132886,0.091659201,0.696,0.0002,0.6552,0.0269
swl,sl,62.77,0.861373644,-0.828655923,0.001272265,0.288932895,-0.946455101,0.78032676,0.305267147,0.066056245,-0.432199413,0.422132886,0.101953066,0.8163,0.8278,0,0.0706
swl,hr,65.25,0.766672628,-0.479775695,0.001272265,0.364792903,-0.946455101,0.842381972,0.182701018,0.066056245,0.017302347,0.422132886,0.38084066,0.829,0.0002,0,0.0763
swl,ro,69.15,0.421760194,0.181400792,0.002544529,0.414467563,-0.946455101,0.883016975,0.095899013,0.066056245,0.210371494,0.422132886,0.050634602,0.5932,0.5922,0.6196,0.0747
swl,sk,62.77,0.861373644,-0.828655923,0.001272265,0.491798613,-0.946455101,0.946275533,0.373326558,0.066056245,-0.900025113,0.422132886,-7.254351635,0,0.0002,0,0.0583
swl,bg,70.57,0.278068353,0.336800294,0.001272265,0.527169226,-0.946455101,0.975209499,0.164845862,0.066056245,0.062746457,0.422132886,0.050634602,0.6564,0.0002,0.6025,0.0917
swl,pt,68.09,0.5185225,0.048911611,0.001272265,0.585499152,-0.946455101,1.022924706,-0.05503903,0.066056245,0.432434579,0.422132886,0.060953666,0,0.0002,0,0.1172
swl,nl,65.6,0.741681352,-0.407179028,0.001272265,0.670041654,-0.946455101,1.092082395,-0.004860522,0.066056245,0.370024183,0.422132886,0.091659201,0.6463,0.0002,0.6153,0.0519
swl,en,59.93,0.927456349,-1.186871125,0.011450382,0.815399084,-0.946455101,1.21098808,-0.130261744,0.066056245,0.510695466,0.422132886,-0.012409354,0.8082,0.0002,0,0.0623
swl,it,49.29,0.989831481,-1.715558431,0.006361323,0.700347573,-0.946455101,1.116873326,-0.02499702,0.066056245,0.396196359,0.422132886,0.050634602,0.6413,0.5687,0.669,0.089
swl,ca,64.54,0.815030898,-0.640743812,0.001272265,0.817820435,-0.946455101,1.2129688,-0.246718257,0.066056245,0.60497266,0.422132886,0.132567348,0.6667,0.0002,0.6737,0.1044
swl,hi,74.47,-1.302604883,0.940066895,0.001272265,0.816481051,-0.946455101,1.211873153,-0.641863324,0.066056245,0.787341071,0.422132886,0.008936136,0,0.0002,0,0.2993
swl,pl,71.99,-0.192175941,0.651293541,0.001272265,0.841930331,-0.946455101,1.232691243,0.361766802,0.066056245,-0.798666056,0.422132886,0.040197348,0.6564,0.0002,0.7028,0.0401
swl,de,65.96,0.716115514,-0.338984942,0.003816794,0.769254139,-0.946455101,1.173240465,0.129885972,0.066056245,0.142535182,0.422132886,0.008936136,0.6169,0.641,0.669,0.0583
swl,fro,72.7,-0.455055623,0.756007041,0.003816794,0.859741622,-0.946455101,1.247261284,-0.49400374,0.066056245,0.736446047,0.422132886,0.173822306,0.7583,0.5922,0,0.0859
swl,es,53.55,0.969426046,-1.510472583,0.008905852,0.859823065,-0.946455101,1.247327907,-0.229308782,0.066056245,0.592567148,0.422132886,-0.023109476,0.6771,0.0002,0.669,0.1191
swl,fr,64.89,0.7911146,-0.557382873,0.001272265,0.807823214,-0.946455101,1.204790846,-0.034282494,0.066056245,0.40774121,0.422132886,-0.001674112,0.7551,0.0002,0.6832,0.0763
swl,fi,68.09,0.5185225,0.048911611,0.002544529,0.90108784,-0.946455101,1.281083432,0.222124952,0.066056245,-0.096966348,0.422132886,-0.001674112,0.6364,0.641,0.6552,0.0407
swl,grc,77.66,-2.695758706,1.04147407,0.001272265,0.835009394,-0.946455101,1.227029759,-0.135490192,0.066056245,0.515561031,0.422132886,0.173822306,0,0.0002,0,0.1081
swl,no,71.28,-0.029143352,0.565820192,0.001272265,0.950205759,-0.946455101,1.321263007,-0.097727089,0.066056245,0.478832586,0.422132886,0.205329146,0.6266,0.6162,0.6416,0.0182
swl,ar,1.42,1.067903178,-3.525947416,0.002544529,0.939094508,-0.946455101,1.312173751,-6.277992451,0.066056245,0.946229085,0.422132886,-7.254351635,0.6463,0.0002,0.6328,1
swl,la,68.09,0.5185225,0.048911611,0.007633588,0.888559778,-0.946455101,1.270835192,-0.140499884,0.066056245,0.520160178,0.422132886,0.122337422,0.6389,0.0002,0.6068,0.0954
swl,et,39.72,1.009869229,-1.966563222,0.010178117,1.142902918,-0.946455101,1.478893667,0.248667969,0.066056245,-0.187314231,0.422132886,0.122337422,0.5839,0.5687,0.5983,0.0194
swl,ko,63.12,0.838443657,-0.730780486,0.001272265,1.174253101,-0.946455101,1.50453883,0.181922155,0.066056245,0.019358872,0.422132886,-0.012409354,0.6667,0.0002,0.6737,0.3798
swl,ja,36.52,1.029552309,-2.29016468,0.001272265,1.705798409,-0.946455101,1.939354984,-3.817461986,0.066056245,0.945594321,0.422132886,0.02979306,0.6488,0.6162,0.6461,0.4073
swl,ru,66.67,0.663150029,-0.213871905,0.001272265,1.761815298,-0.946455101,1.985178074,0.01571526,0.066056245,0.341552613,0.422132886,-0.012409354,0.5563,0.5922,0.5363,0.1699
swl,cs,62.41,0.905862176,-1.054381944,0.001272265,2.014510541,-0.946455101,2.191888532,-0.136696721,0.066056245,0.516674264,0.422132886,0.122337422,0.6339,0.6162,0.6597,0.0504
lt,bxr,72.26,-3.46658341,1.060702879,0.003816794,-1.262667107,-0.681126469,-0.641414414,0.594078182,0.385694732,-1.732244283,0.422132886,0.060953666,0.5956,0.5456,0.6153,0.258
lt,kmr,70.19,-1.924934002,1.002001321,0.002544529,-1.411374383,-0.681126469,-0.763060349,0.336384322,0.385694732,-0.18996088,-0.332374194,0.016618398,0.8247,0.0002,0,0.1238
lt,hsb,71.51,-2.695758706,1.04147407,0.006361323,-1.522668683,-0.681126469,-0.854101618,0.532677047,0.385694732,-2.192608984,-1.86862859,0.060953666,0.629,0.5922,0.6832,0.0384
lt,kk,70.19,-1.924934002,1.002001321,0.003816794,-1.154024756,-0.681126469,-0.5525425,0.610158789,0.385694732,-1.364369828,0.422132886,0.26892858,0.5862,0.5456,0.6025,0.1674
lt,hy,70.66,-2.24485516,1.021910831,0.001272265,-1.620394233,-0.681126469,-0.934043342,0.538666368,0.385694732,-2.464084046,-1.203388694,-0.20957214,0.6145,0.5687,0.6506,0.1144
lt,swl,64.43,0.315769081,0.299916402,0.001272265,-2.356041951,-0.681126469,-1.535819911,0.470083725,0.385694732,-0.996470945,0.422132886,0.060953666,0.8247,0.0002,0,0.0317
lt,be,68.02,-0.703205751,0.828603708,0.005089059,-1.880461018,-0.681126469,-1.146783888,0.543622809,0.385694732,-2.767816085,-2.464241186,0.035010053,0.838,0.0002,0,0.0119
lt,mr,62.83,0.635690239,-0.156174237,0.001272265,-1.757804127,-0.681126469,-1.046447761,0.518209078,0.385694732,-1.747626354,-0.449164142,0.094673609,0,0.0002,0,0.3022
lt,cop,64.72,0.156631645,0.440707155,0.001272265,-1.687224999,-0.681126469,-0.988712429,0.478168551,0.385694732,-1.085591869,0.422132886,0.121363754,0.8043,0.0002,0,0.1455
lt,ta,63.58,0.5185225,0.048911611,0.006361323,-1.575848971,-0.681126469,-0.897604304,0.552921618,0.385694732,-3.913429179,0.422132886,0.039893029,0.8043,0.0002,0,0.3431
lt,ga,62.55,0.689948072,-0.274689847,0.001272265,-1.19383975,-0.681126469,-0.585112071,0.276368681,0.385694732,-0.000618013,-0.332374194,0.076143302,0.6315,0.641,0.6737,0.1023
lt,hu,67.45,-0.531780179,0.780730189,0,-0.7849374,-0.681126469,-0.250620645,0.429483918,0.385694732,-0.653541291,0.422132886,-0.0846662,0.6315,0.6162,0.6597,0.0481
lt,te,65.38,0.067618953,0.50500225,0.001272265,-1.003873768,-0.681126469,-0.429715576,0.267422647,0.385694732,0.023277638,0.422132886,-0.069783537,0.6364,0.6162,0.688,0.3151
lt,af,56.89,0.989831481,-1.715558431,0.012722646,-0.733244548,-0.681126469,-0.208334716,-0.040792995,0.385694732,0.508366926,-0.332374194,-0.036746531,0.6878,0.0002,0.6784,0.4295
lt,vi,63.87,0.421760194,0.181400792,0.002566923,-0.417184462,-0.681126469,0.050209624,-0.193243969,0.385694732,0.627438517,0.422132886,0.246157297,0.6364,0.641,0.6506,0.394
lt,ug,59.15,0.969426046,-1.510472583,0.005133847,-0.315316276,-0.681126469,0.133540118,0.406976088,0.385694732,-0.512213265,0.422132886,0.095962451,0.5316,0.3918,0.5156,0.2053
lt,el,67.36,-0.455055623,0.756007041,0.006967363,-0.542419107,-0.681126469,-0.052235164,0.153675171,0.385694732,0.262349824,-0.608284632,-0.034266847,0.6364,0.641,0.6506,0.0713
lt,sme,66.6,-0.192175941,0.651293541,0.004033737,-0.388487397,-0.681126469,0.073684476,0.42522521,0.385694732,-0.624755517,0.422132886,0.057377664,0.8742,1,0.6506,0.0756
