Target lang, Source lang,Transfer lang,BLEU,Rank,BLEU level,Overlap word-level,Overlap subword-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC,GENETIC_2,SYNTACTIC_2,FEATURAL_2,PHONOLOGICAL_2,INVENTORY_2,GEOGRAPHIC_2
eng,slk,urd,25.02,0.431825151,0.165815551,-0.453890731,-0.030068454,-1.394069169,0.246243507,-1.149086436,-0.47986175,0.019553089,-0.493980893,-0.157636962,0.69,0.7,0.0002,0.6025,0.2,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,ita,25.28,0.181424831,0.419010137,1.405792696,1.214454265,1.092242318,0.246243507,0.592646617,-1.209251027,0.019553089,-0.001011254,-0.044235137,0.61,0.7,0.0002,0.6737,0,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,spa,25.98,-0.919211765,0.879079764,1.382391574,1.237522154,1.062482336,0.246243507,0.571798889,-1.291930037,0.019553089,0.027963858,0.057782299,0.56,0.6,0.5922,0.6832,0.1,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,ell,26.04,-1.201224007,0.928421073,0.664060646,-0.123574463,0.796428598,0.246243507,0.385420557,-0.829731912,0.019553089,-0.184484934,-0.354202721,0.54,0.6,0.5922,0.6929,0,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,ben,24.77,0.69708859,-0.294254075,-1.98376739,-1.577944773,-1.570912232,0.246243507,-1.272970113,0.578396762,0.019553089,-0.090469817,-0.157636962,0.67,0.6,0.6162,0.5983,0.3,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,jpn,24.46,0.835801871,-0.719407983,-0.957822474,-0.852838446,1.090822971,0.246243507,0.591652323,2.215524383,0.019553089,1.528929691,0.379893468,0.59,0.6,0.6162,0.6597,0.4,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,msa,24.04,1.049059116,-2.653736737,0.421245494,1.069764241,-1.489379596,0.246243507,-1.215854145,0.15868216,0.019553089,-1.282245456,0.379893468,0,0,0.0002,0,1,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,nld,26.14,-1.829196322,0.998629318,1.412460336,1.384587214,1.016995563,0.246243507,0.53993409,-1.203223774,0.019553089,-0.003243245,-0.044235137,0.63,0.6,0.0002,0.6068,0.1,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,hrv,26.65,-2.607010759,1.043131936,1.646541571,1.824173052,0.729207726,0.246243507,0.338330393,-0.44211442,0.019553089,-0.543340723,-1.512105469,0.87,0.8,0.0002,0.6832,0,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,heb,25.69,-0.345989286,0.716707342,0.07900509,-0.493774602,1.116984078,0.246243507,0.609978935,-0.546065685,0.019553089,-0.417464306,0.379893468,0.54,0.7,0.0002,0.7028,0.1,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,mon,24.12,1.00504763,-1.867242516,-0.501077917,-0.514182052,-1.224346178,0.246243507,-1.030190576,0.552258106,0.019553089,-0.135379281,0.379893468,0,0,0.0002,0,1,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,slk,hin,22.73,1.070434029,-3.440230958,-0.274420479,-0.403934142,-0.587625464,0.246243507,-0.584149314,-0.642226611,0.019553089,-0.324173747,-0.157636962,0.58,0.6,0.5922,0.5363,0.3,-0.383988066,-0.181323107,0.117502126,0.679612942,1.088999942,-0.719676099
eng,mya,eus,7.9,0.861599536,-0.827553709,-0.568792506,-0.121604368,-1.494521831,-0.493200748,-0.701454358,0.924623261,1.681519715,-0.247572579,0.379893468,0.67,0.6,0.4259,0.5762,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,slk,11.21,-0.023167127,0.561029165,0.234641429,0.0238749,0.246243507,-0.493200748,0.518002071,0.019553089,1.681519715,0.123694395,0.379893468,0.61,0.6,0.5228,0.624,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,kor,13.12,-2.607010759,1.043131936,-0.586354127,-0.64635672,1.096144517,-0.493200748,1.113382292,0.044797338,1.681519715,0.117986884,0.379893468,0.46,0.5,0.5184,0.4682,0.2,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,lit,9.46,0.782356102,-0.529856505,0.086882802,-0.106364381,-0.023180672,-0.493200748,0.329262647,0.374174431,1.681519715,0.026583089,0.379893468,0.74,0.6,0.4259,0.469,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,ara,10.94,0.271244678,0.340725905,-0.973838845,-1.072936308,1.124555426,-0.493200748,1.133284954,-0.540004619,1.681519715,0.218555895,0.379893468,0.61,0.6,0.5228,0.624,1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,ces,11.2,0.083785099,0.492240146,0.247270033,0.030179701,0.610176132,-0.493200748,0.772947393,-0.23837837,1.681519715,0.174073076,0.379893468,0.75,0.7,0.5228,0.523,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,epo,6,0.935614206,-1.232262536,-0.466221829,-0.284241251,-1.331144239,-0.493200748,-0.587003633,0.623872903,1.681519715,-0.071768709,0.379893468,0.88,0.9,0.5228,0.624,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,fin,10.28,0.538777377,0.014301311,-0.019006128,-0.054991062,-0.409202916,-0.493200748,0.058842909,0.842716668,1.681519715,-0.191165105,0.379893468,0.72,0.6,0.3695,0.448,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,sqi,10.69,0.431825151,0.165815551,0.343517332,0.087426384,0.01926705,-0.493200748,0.358998503,-0.288515038,1.681519715,0.18241136,0.379893468,0.61,0.6,0.5228,0.624,1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,vie,11.45,-0.506569759,0.773452731,0.940191138,0.520817141,0.970401295,-0.493200748,1.02529553,-2.770236131,1.681519715,0.34178436,0.379893468,0.8,0.6,0.3141,0.4695,0.1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,fra,11.73,-1.201224007,0.928421073,0.502901307,0.280433521,1.048954569,-0.493200748,1.080324369,-1.52133129,1.681519715,0.300863321,0.379893468,0.74,0.6,0.4878,0.4708,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,est,9.96,0.69708859,-0.294254075,-0.2274108,-0.239690339,-0.981730049,-0.493200748,-0.342228894,0.794394984,1.681519715,-0.161281368,0.379893468,0.75,0.9,0.5228,0.624,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,mkd,5.63,0.982377182,-1.61404793,-0.725925417,-0.988118852,-0.377584042,-0.493200748,0.080992844,0.015923231,1.681519715,0.124502365,0.379893468,0.84,0.7,0.5228,0.5106,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,bos,3.87,1.049059116,-2.653736737,-0.482724351,-0.353981912,-1.431925799,-0.493200748,-0.657604029,0.828148313,1.681519715,-0.181911159,0.379893468,0.77,0.9,0.5228,0.624,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,swe,11.49,-0.800981565,0.853580459,0.543389986,0.216543365,0.18873533,-0.493200748,0.477715931,-0.540048548,1.681519715,0.218561473,0.379893468,0.79,0.6,0.5228,0.4882,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,pol,11.24,-0.141397328,0.625885177,0.1968394,0.12201652,0.988111889,-0.493200748,1.037702313,-0.311829582,1.681519715,0.186148851,0.379893468,0.77,0.6,0.3743,0.5332,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,fas,11.46,-0.694029339,0.827494912,-0.356574508,-0.721753518,0.878612704,-0.493200748,0.960994969,-1.419293253,1.681519715,0.295233963,0.379893468,0.61,0.6,0.5228,0.624,1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,kur,9.94,0.726236957,-0.367484083,-1.97195446,-1.558874197,-1.001538166,-0.493200748,-0.356105053,0.542481711,1.681519715,-0.036115314,0.379893468,0.77,0.9,0.5228,0.624,0.2,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,hun,12.02,-1.829196322,0.998629318,0.130432534,0.12201652,0.860933118,-0.493200748,0.948609908,0.029422793,1.681519715,0.121481454,0.379893468,0.64,0.5,0.4208,0.4565,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,slv,10.34,0.50424699,0.067086238,0.044528509,-0.175917704,-0.549974714,-0.493200748,-0.039771804,0.40851892,1.681519715,0.014847601,0.379893468,0.74,0.6,0.5228,0.409,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,ron,11.42,-0.42340957,0.745434732,0.397406721,0.227626979,1.004538419,-0.493200748,1.049209572,-0.978356422,1.681519715,0.264260606,0.379893468,0.8,0.6,0.4259,0.4606,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,rus,11.46,-0.694029339,0.827494912,-0.575648387,-0.8741748,1.105723685,-0.493200748,1.120092775,-0.55980518,1.681519715,0.221046683,0.379893468,0.71,0.6,0.3743,0.5679,0.2,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,srp,11.5,-0.919211765,0.879079764,-0.31588707,-0.32574049,0.809772062,-0.493200748,0.91277011,-0.30066833,1.681519715,0.184370431,0.379893468,0.78,0.9,0.8743,0.624,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,tam,10.04,0.667162842,-0.225465056,-1.191738778,-1.269750994,-1.36556922,-0.493200748,-0.611119327,1.106301304,1.681519715,-0.407286252,0.379893468,0.63,0.6,0.5228,0.5,0.1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,kaz,7.64,0.88681743,-0.947103264,-1.406595034,-1.197488904,-1.808511212,-0.493200748,-0.921412994,1.281133772,1.681519715,-0.634663451,0.379893468,0.77,0.9,0.8211,0.624,0.2,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,mar,2.91,1.070434029,-3.440230958,-1.279673817,-1.260221198,-1.043195673,-0.493200748,-0.385287341,0.56077556,1.681519715,-0.043790418,0.379893468,0.59,0.5,0.5228,0.4475,0.1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,ukr,11.03,0.227233193,0.380543019,-0.595387246,-0.966332342,0.646114525,-0.493200748,0.798123276,-0.243917665,1.681519715,0.175015077,0.379893468,0.74,0.6,0.5228,0.4682,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,tha,11.25,-0.205537586,0.656974007,-0.594931929,-0.39172673,0.574971125,-0.493200748,0.748285268,2.100873872,1.681519715,-0.35386715,0.379893468,0.77,0.5,0.2566,0.3364,0.1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,bel,5.25,1.00504763,-1.867242516,-1.240889001,-1.268052419,-1.59243234,-0.493200748,-0.770043499,1.006443074,1.681519715,-0.312632102,0.379893468,0.8,0.9,0.5228,0.624,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,tur,13.34,-3.384825197,1.064745376,0.204761285,0.118353009,1.01201059,-0.493200748,1.054444044,-0.151025565,1.681519715,0.158496395,0.379893468,0.61,0.5,0.4208,0.4815,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,aze,5.8,0.959239269,-1.40717289,-0.259940324,-0.272703256,-1.397728994,-0.493200748,-0.633648178,0.989438639,1.681519715,-0.298292148,0.379893468,0.61,0.6,0.5228,0.624,1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,deu,11.56,-1.051381885,0.904018598,0.417383523,0.325397671,0.954329888,-0.493200748,1.014037045,-0.932472706,1.681519715,0.260288479,0.379893468,0.66,0.5,0.409,0.4502,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,bul,11.21,-0.023167127,0.561029165,-0.674154183,-1.029348318,0.980351968,-0.493200748,1.032266264,-0.835660417,1.681519715,0.251348152,0.379893468,0.82,0.6,0.3743,0.541,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,nob,10.2,0.572276851,-0.041059489,0.279451616,0.053235252,-0.708792433,-0.493200748,-0.151028206,-0.097000007,1.681519715,0.148139938,0.379893468,0.72,0.6,0.4208,0.4892,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,kat,4.5,1.027269129,-2.193667111,-1.329564753,-1.317069171,-0.836818044,-0.493200748,-0.240713847,0.848144114,1.681519715,-0.194668991,0.379893468,0.67,0.6,0.5335,0.5555,0.2,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,dan,10.48,0.468620219,0.117524378,0.553607224,0.243687098,0.02579657,-0.493200748,0.363572621,-0.571441058,1.681519715,0.222488738,0.379893468,0.73,0.8,0.5228,0.624,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,hye,10.79,0.393782558,0.212135097,-0.990828183,-1.013544396,-0.497700447,-0.493200748,-0.003152169,0.273383585,1.681519715,0.05833296,0.379893468,0.64,0.6,0.5519,0.5308,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,cmn,11.8,-1.374204044,0.952309772,-0.890426204,-0.645056284,1.076061427,-0.493200748,1.099313506,2.356880884,1.681519715,0.091621418,-0.518370578,0.62,0.6,0.3695,0.6128,0.2,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,ind,11.22,-0.080725848,0.593920491,0.724807328,0.286226202,0.493993696,-0.493200748,0.691558238,-1.190889624,1.681519715,0.28068328,0.379893468,0.78,0.5,0.2566,0.384,0.2,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,glg,7.02,0.911481039,-1.080748296,0.047421798,-0.092503219,-1.030648256,-0.493200748,-0.376497512,0.280287633,1.681519715,0.056277548,0.379893468,0.87,0.6,0.5228,0.4165,0.5,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,por,11.1,0.133666601,0.456215809,0.467715375,0.213333664,1.020769353,-0.493200748,1.060579811,-1.30339218,1.681519715,0.288210717,0.379893468,0.84,0.6,0.5228,0.396,0.5,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,urd,8.36,0.835801871,-0.719407983,-0.941581971,-0.433284886,-1.394069169,-0.493200748,-0.631084365,-0.47986175,1.681519715,0.210695578,0.379893468,0.73,0.6,0.5228,0.4889,0.1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,ita,11.3,-0.273567447,0.687233702,0.495872435,0.200693756,1.092242318,-0.493200748,1.110648688,-1.209251027,1.681519715,0.281962861,0.379893468,0.8,0.7,0.5228,0.4682,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,spa,11.39,-0.345989286,0.716707342,0.45095803,0.193789826,1.062482336,-0.493200748,1.08980096,-1.291930037,1.681519715,0.287477099,0.379893468,0.79,0.6,0.4208,0.5148,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,ell,10.85,0.354404867,0.256637715,-0.236259539,-0.707159078,0.796428598,-0.493200748,0.903422628,-0.829731912,1.681519715,0.250774732,0.379893468,0.76,0.6,0.319,0.5187,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,ben,9.75,0.75464731,-0.445768315,-1.941049825,-1.729036308,-1.570912232,-0.493200748,-0.754968042,0.578396762,1.681519715,-0.051363499,0.379893468,0.67,0.5,0.3743,0.4589,0,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,jpn,12.35,-2.152018481,1.021098791,-1.405217365,-1.121043048,1.090822971,-0.493200748,1.109654394,2.215524383,1.681519715,-0.133104998,0.379893468,0.5,0.5,0.47,0.4518,0.2,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,msa,9.01,0.809397146,-0.620678669,-0.157194382,0.105689126,-1.489379596,-0.493200748,-0.697852074,0.15868216,1.681519715,0.090183291,0.379893468,0.61,0.6,0.5228,0.624,1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,nld,11.93,-1.578796002,0.975705886,0.528890458,0.326199427,1.016995563,-0.493200748,1.057936161,-1.203223774,1.681519715,0.281545096,0.379893468,0.72,0.6,0.5228,0.4643,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,hrv,11.08,0.181424831,0.419010137,0.310419122,0.075212694,0.729207726,-0.493200748,0.856332464,-0.44211442,1.681519715,0.205525456,0.379893468,0.89,0.7,0.5228,0.4935,0.4,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,heb,10.89,0.313594951,0.299460583,-0.983587291,-1.121916708,1.116984078,-0.493200748,1.127981006,-0.546065685,1.681519715,0.219323319,0.379893468,0.74,0.7,0.5228,0.544,0.3,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,mon,10.17,0.604805187,-0.099260518,-1.353534412,-1.076273495,-1.224346178,-0.493200748,-0.512188505,0.552258106,1.681519715,-0.040193639,0.379893468,0.61,0.6,0.5228,0.624,1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,mya,hin,10.16,0.63641711,-0.160609043,-0.900233119,-0.940913601,-0.587625464,-0.493200748,-0.066147242,-0.642226611,1.681519715,0.230928464,0.379893468,0.68,0.5,0.4208,0.4421,0.1,0.695790216,1.334666139,-0.843988025,-1.920086114,-3.549628669,0.949544902
eng,kor,eus,16.33,-1.374204044,0.952309772,-1.184602431,-0.374416762,-1.494521831,1.096144517,-1.814836649,0.924623261,0.044797338,0.360673708,0.379893468,0.55,0.6,0.4601,0.6522,0.5,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,slk,16.3,-1.051381885,0.904018598,-0.063838103,-0.185300015,0.246243507,1.096144517,-0.59538022,0.019553089,0.044797338,-2.633566943,0.379893468,0.57,0.6,0.641,0.6737,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,mya,16.48,-2.152018481,1.021098791,-0.586354127,-0.64635672,-0.493200748,1.096144517,-1.113382292,1.681519715,0.044797338,1.097095301,0.379893468,0.46,0.5,0.5184,0.4682,0.2,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,lit,16.27,-0.596389606,0.800795532,-0.273569093,-0.236967697,-0.023180672,1.096144517,-0.784119644,0.374174431,0.044797338,-0.566298203,0.379893468,0.68,0.6,0.5702,0.5552,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,ara,15.76,0.861599536,-0.827553709,-0.520375197,-0.478762571,1.124555426,1.096144517,0.019902663,-0.540004619,0.044797338,-0.397333623,0.379893468,0.57,0.6,0.641,0.6737,1,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,ces,16.14,0.227233193,0.380543019,0.036162005,-0.198089663,0.610176132,1.096144517,-0.340434899,-0.23837837,0.044797338,-0.86534162,0.379893468,0.71,0.7,0.641,0.6216,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,epo,16.34,-1.578796002,0.975705886,-0.964735677,-0.428024924,-1.331144239,1.096144517,-1.700385925,0.623872903,0.044797338,-0.056845449,0.379893468,0.84,0.9,0.641,0.6737,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,fin,16.28,-0.800981565,0.853580459,-0.466347786,-0.272031716,-0.409202916,1.096144517,-1.054539383,0.842716668,0.044797338,0.25897857,0.379893468,0.59,0.5,0.4638,0.3638,0.3,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,sqi,16.12,0.354404867,0.256637715,-0.084472259,-0.135300046,0.01926705,1.096144517,-0.754383788,-0.288515038,0.044797338,-0.755403419,0.379893468,0.57,0.6,0.641,0.6737,1,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,vie,15.97,0.69708859,-0.294254075,0.508592801,0.099362558,0.970401295,1.096144517,-0.088086761,-2.770236131,0.044797338,0.276549343,0.379893468,0.75,0.6,0.4934,0.4819,0.1,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,fra,15.94,0.726236957,-0.367484083,0.3417559,-0.000282514,1.048954569,1.096144517,-0.033057923,-1.52133129,0.044797338,0.101166826,0.379893468,0.69,0.6,0.5804,0.4804,0.5,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,est,16.19,-0.023167127,0.561029165,-0.74295316,-0.32486723,-0.981730049,1.096144517,-1.455611186,0.794394984,0.044797338,0.195425263,0.379893468,0.62,0.7,0.641,0.6737,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,mkd,15.7,0.982377182,-1.61404793,-0.767070415,-0.53270253,-0.377584042,1.096144517,-1.032389447,0.015923231,0.044797338,-2.53218157,0.379893468,0.75,0.7,0.641,0.5861,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,bos,16.32,-1.201224007,0.928421073,-0.959876597,-0.488563551,-1.431925799,1.096144517,-1.77098632,0.828148313,0.044797338,0.240119445,0.379893468,0.67,0.8,0.641,0.6737,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,swe,16.05,0.468620219,0.117524378,-0.036232538,-0.117099601,0.18873533,1.096144517,-0.635666361,-0.540048548,0.044797338,-0.397288471,0.379893468,0.68,0.6,0.641,0.5026,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,pol,15.74,0.911481039,-1.080748296,0.1767735,-0.054638609,0.988111889,1.096144517,-0.075679979,-0.311829582,0.044797338,-0.710496209,0.379893468,0.65,0.6,0.5,0.5633,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,fas,15.85,0.835801871,-0.719407983,-0.393339762,-0.409995459,0.878612704,1.096144517,-0.152387322,-1.419293253,0.044797338,0.074394692,0.379893468,0.57,0.6,0.641,0.6737,1,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
eng,kor,kur,16.27,-0.596389606,0.800795532,-2.088689895,-1.597572902,-1.001538166,1.096144517,-1.469487344,0.542481711,0.044797338,-0.198423099,0.379893468,0.79,0.9,0.641,0.6737,0.4,0.695790216,0.363786514,-0.299458648,0.013547817,-0.5410745,0.984533625
